title,view,timeline,youtuber,genre,thumbnail
ASMR MUKBANG | 직접 만든 갤럭시 꿀젤리 핑크 디저트 아이스크림 먹방 & 레시피 DESSERT GALAXY HONEY JELLY CANDY,9410000,7개월 전,SIO ASMR,먹방,https://i.ytimg.com/vi/s5PBwLiyJ1k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkKhaYVA2rKI5wj5bGqoTsefqSeQ
SUB)밥도둑 간장게장 간장새우 먹방!🦀🦐 흰쌀밥에 김부각 달걀후라이까지 꿀조합 리얼사운드 Soy Sauce Marinated Crab & Shrimp Mukbang Asmr,9250000,9개월 전,문복희 Eat with Boki,먹방,https://i.ytimg.com/vi/oBWFdjUjHy4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYY5QVZ4bDm0V6cteetI5bbWzU1Q
바베큐 20000칼로리 먹었더니..🤔 외국인도 놀란 폭립 먹방,9030000,6개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/vu8p_ycLUxE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDIXsmZvcnLJ1_TByt5uMx8DdsYA
ASMR MUKBANG| 핑크 디저트 딸기 아이스크림 탕후루 마카롱 젤리 먹방 & 레시피 DESSERT ICE CREAM MACARONS EATING,9020000,8개월 전,설기양SULGI,먹방,https://i.ytimg.com/vi/5IF8k9hw2-A/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAb2ljWiWuhhsgnHlcGzlc9jajU3Q
ASMR MUKBANG| 직접 만든 불닭볶음면 양념치킨 핫도그 먹방 & 레시피 THE SPICIEST NOODLES EATING,8410000,3개월 전,설기양SULGI,먹방,https://i.ytimg.com/vi/__7lCGbWUjI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6FJnkBxDhMCtAILvU3y8BJptR1A
곱창 42인분 35000kcal 먹었더니..🔥 마포구 소곱창 먹방,8250000,4개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/3ehn7gxvWFQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZHRHoGDrcox7C2BHjiNzzhZjGQw
랍스터 🦞 미국식 해물찜 직접 만든 씨푸드보일 우대갈비 먹방 레시피 Lobster & Octopus Seafood Boil Recipe Mukbang ASMR Ssoyoung,8030000,4개월 전,쏘영 Ssoyoung,먹방,https://i.ytimg.com/vi/D1Mzl77b5Ms/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlmQZJvXui5D6hoE4qKC37XQg4cg
ASMR 다 먹을 수 있을까요? 대창 5kg 리얼먹방 :) I ate 5kg of daechang Mukbang,7980000,11개월 전,[AmiAmi]아미아미,먹방,https://i.ytimg.com/vi/LfiBRVczkhk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoZAOHdwITJOBGv1sopM9yiuKSXg
"리얼먹방▶ ONE팬 순두부찌개 & 계란밥,소세지 ☆ 집밥먹방ㅣSundubu-jjigae&SausageㅣREAL SOUNDㅣASMR MUKBANGㅣ",7910000,6개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/0rHX2D8YMmM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwHTX_Mf2N979EKOdRklEbfRy48Q
SUB)새로나온 불닭짬뽕에 왕새우 넣어서 먹방!🍜 스팸달걀김밥 통김밥까지 라면 분식 꿀조합 리얼사운드 Buldak Ramyeon & Kimbap Mukbang Asmr,7810000,6개월 전,문복희 Eat with Boki,먹방,https://i.ytimg.com/vi/s2eQdHrGKmI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDO0llTtougFeBYjcnOKZX1VYfAUA
예약없이 가기 힘든 한남동 맛집?😢 생고기+○○ 레전드 조합 16접시 먹방,7780000,10개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/-e0ERP2rFkY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1sojQ-Ktnq2pYjECzwbwzCiGvLw
