title,view,timeline,youtuber,genre,thumbnail
1년차 병아리 MC 이나연의 라이브레슨70 촬영 준비부터 퇴근까지 함께해요❤️ | V-log,1390000,3주 전,JTBC GOLF,브이로그,https://i.ytimg.com/vi/AM65xDPcukI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAS1WWS22Pzy8Rv9oZXRVIAjY5SZQ
[VLOG] 술과 물이 전부인 호캉스 브이로그💕👙 | 풀빌라 호캉스 | 비키니 | 명동,1340000,10개월 전,한갱,브이로그,https://i.ytimg.com/vi/g2qhw2_D0Dw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-0juCpZ8F0aCGrJRjkoqRzgjniQ
"27살 여자, 인테리어필름 기술배워서 연봉 높이기, 첫현장 브이로그(월 500 벌끄니까~)",1310000,2개월 전,필름하는 정남이,브이로그,https://i.ytimg.com/vi/qGIRXOHu_qU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHuL8bZHRsmm_iM2FAAyTGvdwE2Q
"eng) vlog * 피시방 알바 브이로그 | 📢아아,, 여러분 벌써 제가 일한 지 한 달이 됐어요!!!!",1300000,7개월 전,도민이,브이로그,https://i.ytimg.com/vi/zY2DFb6xmMI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTfkfJjFUxJ71ZrOXpFS7uRxaDFg
졸업이 임박한 일본 고등학교 브이로그🎓 2달만에 만난 일본 친구들,1290000,8개월 전,민조엥minjoeng,브이로그,https://i.ytimg.com/vi/KMG3HuUuC8Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIBJFfxxNg4G6RWTkA9N2gM8BpIQ
"[복학생 vlog] 레전드 전신 성형 존잘남 브이로그 (병원 추천, 붓기 빼는 법, 남자 코성형, 윤곽, 호박즙, 지방흡입, 환골탈퇴, 외모지상주의, 비트코인, 일수)",1270000,7개월 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/nQR67H5jI0Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHxd_RVEwmNYqb1ZpcOAjuoLtU-w
퇴사 브이로그｜6년 다닌 직장에서 퇴사 통보 받은 날｜30대 직장인의 퇴사 후 계획｜마지막 직장인 브이로그 일상｜직장인 데일리룩｜일상 브이로그｜숨이로그,1240000,4개월 전,숨이로그sum,브이로그,https://i.ytimg.com/vi/qVa3TTFS19k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQLDhSxrBw9pQgGOqM3rYJ6V9bnw
돌싱 브이로그,1240000,2개월 전,강유미 yumi kang좋아서 하는 채널,브이로그,https://i.ytimg.com/vi/2iqFPCBjKw0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB54pYoKv28GGkWISxilUN6Z90Aiw
밤에 보면 살찌는 브이로그;;,1220000,11개월 전,걍밍경,브이로그,https://i.ytimg.com/vi/smreW9SzRs4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4dG4VE33ymZSni9RQphFt2AQfog
eng) vlog * 피시방 알바 브이로그 | 다 울었으면 할 일을 하자....,1210000,6개월 전,도민이,브이로그,https://i.ytimg.com/vi/sVxWR9T4M3c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGpEoaLKLZDsBhCoZUp4nXXAZmgA
인싸 브이로그,1170000,2개월 전,강유미 yumi kang좋아서 하는 채널,브이로그,https://i.ytimg.com/vi/Jw6G85qQgPY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSTxXCt9makEXUV1MXZA7h1bC28g
VLOG | 유기묘 구조 브이로그 | 집앞에서 말 많은 고양이를 주웠다••😮‍💨 (임시보호•첫 목욕하기•동물병원 검진),1170000,3개월 전,김시카,브이로그,https://i.ytimg.com/vi/HtwHfeJqlL4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2PfGxeVBpX6xTyTr_x7Uvsn3JKg
융-로그 | 부산 출장 브이로그 | 버블 답장 타임💌 | 저는 이렇게 쉬어융😌,1150000,7개월 전,Yoona's So Wonderful Day | 임윤아 오피셜,브이로그,https://i.ytimg.com/vi/iGdKTVNQDeo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqJuDI0emZNI5WfHabcddO1mSZAA
[FIM-LOG] 윤진 브이로그 #2 l 긍정 에너지 뿜뿜 윤진이의 브이로그🎵📚🤓,1130000,3개월 전,LE SSERAFIM,브이로그,https://i.ytimg.com/vi/6TpnaXECp-8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3KwpcOPeONW6_xhnK33cNES5Z-w
대학생 종강 브이로그,1120000,5개월 전,강유미 yumi kang좋아서 하는 채널,브이로그,https://i.ytimg.com/vi/EaUYn8dPWWs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIDBaOQJXtuNtzkJ2F800GWc-HuQ
장원영 in 파리 ep.2💖 러블리 수치 10000% 인생 첫 파리 여행 브이로그✨ (센강 산책 | 쇼핑 | 젤라또 맛집 | 하이 주얼리 뷰잉) | VOGUE MEETS,1120000,1개월 전,VOGUE KOREA,브이로그,https://i.ytimg.com/vi/gtcAQ78mlZU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbiF88ONiVpXGzoqPemZd35mPk5w
[sub] 🙋🏻‍♀️👏🏻드디어 카페 사장이 됐습니다.👏🏻🙋🏻‍♀️ / 카페 브이로그 / 개인 카페 브이로그 / cafe vlog / asmr / no bgm,1100000,2개월 전,설잉 Seoling,브이로그,https://i.ytimg.com/vi/oCStkA_xcrg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7bYxbIb7E4C8kleB9HL5Bu72QsA
"[복학생 vlog] 연애 15일차💕 롯데월드 데이트 브이로그(교복 데이트, 잠실 맛집, 커플 타투, 지글지글 챌린지, 연상연하커플, 삥뜯기 팁, ptsd, 스킨십 노하우)",1090000,4개월 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/iqRS9nDQzLA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8r-zq1zjjD_bkWfodsZV1rBhiaw
"[복학생vlog] 이별 45일차❤️‍🩹 환승연애 3 준비하는 브이로그 (지원영상, 미라클 모닝, 기적의 수면법, 그릭요거트, 카페 번따, 얼짱 남메기, X 데이트)",1060000,1개월 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/vidZjfjFfiA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEllRyOGNnq-sgumtPoPE1UXSKzQ
