title,view,timeline,youtuber,genre,thumbnail
"똥배 탈출! 누워서 하는 최고의 뱃살빼는 운동 4가지! 볼록 튀어나온 묵은 뱃살, 똥배 빠지고 허리둘레 5cm 줄어듭니다. [중년 뱃살 빼는 운동]",1270000,2개월 전,건전지 - 건강을 전하는 지식,운동,https://i.ytimg.com/vi/g5svnX9O_1o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcorxHaHohviXIF1zrEuopAUF1TQ
[#갓구운클립] 유튜브 보고 홈트했는데 알고보니 잘못된 자세? 척추의 신 정선근이 알려주는 잘못된 운동과 좋은 운동 | #유퀴즈온더블럭,1270000,4개월 전,tvN D ENT,운동,https://i.ytimg.com/vi/D1Ahk_TQH1M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPGKpOdKchQ7rsECIHmwDXelwUsQ
50대 부터는 이런운동 제발 하지마세요! (몸을 망치는 최악의운동),1260000,7개월 전,건나물TV,운동,https://i.ytimg.com/vi/No6KCOkxHv8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcX9BaxLAFZ0z0KnMZ-7owI2Ja-g
근손실 없이 무조건 살 빠지는 최고의 ‘유산소운동’ 방법!!,1260000,3개월 전,핏블리 FITVELY,운동,https://i.ytimg.com/vi/Yigel1F2kmE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCNaGwrnQN-LQM45FQ5Hcbcdu1Hw
"40대부터 집에서 이 운동 무조건 꼭 하세요! 효과 말도 안 되게 좋습니다. 체력 기르는 운동! [중년 뱃살 빼는 운동, 중년 플랭크, 벽 스쿼트, 벽 푸쉬업]",1250000,4개월 전,건전지 - 건강을 전하는 지식,운동,https://i.ytimg.com/vi/MSjCxHXXP7k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaZcJnqOirShlLq3Y3-MVYuF3D4Q
"걷기 말고 이 하체 운동들을 6분만 하세요. 이것도 안하면 엉덩이, 허벅지 근육 싹다 빠집니다. 체력 기르는 운동 [40대 50대 60대 엉덩이 운동, 다리 운동]",1260000,4주 전,비만탈출 연구소 - 다이어트 실전 가이드,운동,https://i.ytimg.com/vi/VjSn47fR6tE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmo6v2qBl5Kzgl1kdS6STE_1tlaw
"걷기 말고 이 하체 운동들을 한번만 하세요 이것도 안하면 엉덩이, 복근 근육 싹다 빠집니다. 체력 기르는 운동 [40대 50대 60대 엉덩이 운동, 올챙이배]",1240000,4개월 전,비만탈출 연구소 - 다이어트 실전 가이드,운동,https://i.ytimg.com/vi/X0MK9MrB3TQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBa-b2_q0luaG2H1xS92HfcTvURGQ
운동 후 먹는 틈새게티!! 매운 틈새라면 + 짜파게티 (Hot spicy ramen mixed with Chapagetti) 요리&먹방!! - Mukbang eating show,1230000,8개월 전,흥삼이네 Heungsam's Family,운동,https://i.ytimg.com/vi/-x1nGB-ij7Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASudvsMYOe7fpTAwESr6QaFNhybw
[나 혼자 산다]😲키가 운동을 잘해...?🏄‍♂️수상 스키로 한강을 찢어버린 힘숨-키 & 91즈😎| #키 #민호 #손동운 MBC220610방송,1230000,4개월 전,엠뚜루마뚜루 : MBC 공식 종합 채널,운동,https://i.ytimg.com/vi/6t_v5NbOrW8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWF8WoIIz4frCXa49eVxGGXibqhg
"스쿼트 대신 관절에 무리 없는 엉덩이 운동법 [관절 부담 없는 운동, 중년 근력 운동, 무릎 안아픈 하체운동, 스쿼트 대신 할 수 있는 운동, 한발서기, 파워 워킹, 힙 힌지]",1220000,2개월 전,건강운동TV,운동,https://i.ytimg.com/vi/QLpHBYnyES4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhLc8EvFuhiU5e_KnHxlZm1-RXLg
